journal_id,url,identifier,eid,title,creator,publication_name,issn,eissn,volume,issue,page_range,cover_date,cited_by,doi
20d62522-7574-4bf1-ba0f-682dc733dbe4,https://api.elsevier.com/content/abstract/scopus_id/85132648688,85132648688,2-s2.0-85132648688,Religiosity dynamics among recently arrived Turkish marriage migrants in Germany,Tezcan T.,Journal of Ethnic and Migration Studies,1369183X,14699451,49,19,5027-5051,2023-01-01,1,10.1080/1369183X.2022.2072276
4fb7113f-a747-4871-8cd2-a377f803a4fa,https://api.elsevier.com/content/abstract/scopus_id/85129465218,85129465218,2-s2.0-85129465218,Does ownership concentration affect banks’ credit risk? Evidence from MENA emerging markets,Jabbouri I.,Bulletin of Economic Research,03073378,14678586,75,1,119-140,2023-01-01,9,10.1111/boer.12345
6a3ae738-7e7a-4cc8-9233-34e5388761ab,https://api.elsevier.com/content/abstract/scopus_id/85121152838,85121152838,2-s2.0-85121152838,Responses of far right parties to refugees in hybrid regimes: the case of MHP in Turkey,Kurtoglu Eskisar G.M.,Journal of Ethnic and Migration Studies,1369183X,14699451,49,5,1229-1250,2023-01-01,2,10.1080/1369183X.2021.2005557
563b891f-75fa-4ecf-a8f5-3fdb0aa3dd8c,https://api.elsevier.com/content/abstract/scopus_id/85145062123,85145062123,2-s2.0-85145062123,"Do environmental quality, financial inclusion, and good governance ensure the FDI sustainably in Belt and Road countries? Evidence from an application of CS-ARDL and NARDL",JinRu L.,Frontiers in Environmental Science,,2296665X,10,,,2022-12-14,7,10.3389/fenvs.2022.936216
d154badb-7cf3-4656-9e3c-c9a7076001d1,https://api.elsevier.com/content/abstract/scopus_id/85145020005,85145020005,2-s2.0-85145020005,Exploiting morphobiometric and genomic variability of African indigenous camel populations-A review,Yakubu A.,Frontiers in Genetics,,16648021,13,,,2022-12-12,2,10.3389/fgene.2022.1021685
cb1c9c95-a8b0-430e-8946-a745ae0283d3,https://api.elsevier.com/content/abstract/scopus_id/85159859772,85159859772,2-s2.0-85159859772,"Empowerment resources, decision-making and gender attitudes: which matter most to livestock keepers in the mixed and livestock-based systems in Ethiopia?",Kinati W.,CABI Agriculture and Bioscience,,26624044,3,1,,2022-12-01,2,10.1186/s43170-022-00114-6
ce1c26d0-f78c-425f-bd7b-f555c80c99a2,https://api.elsevier.com/content/abstract/scopus_id/85143840827,85143840827,2-s2.0-85143840827,Remote Sensing and Machine Learning Tools to Support Wetland Monitoring: A Meta-Analysis of Three Decades of Research,Jafarzadeh H.,Remote Sensing,,20724292,14,23,,2022-12-01,15,10.3390/rs14236104
eb2f1f98-dca0-40a0-aea5-750f8696a8e0,https://api.elsevier.com/content/abstract/scopus_id/85135251106,85135251106,2-s2.0-85135251106,Use of Space by black-and-gold howler monkeys (Alouatta caraya) in an urban environment in Paraguay,Duffy P.X.,Urban Ecosystems,10838155,15731642,25,6,1777-1786,2022-12-01,2,10.1007/s11252-022-01262-3
27ad7f9a-d13a-421b-967c-f61b99753293,https://api.elsevier.com/content/abstract/scopus_id/85132822227,85132822227,2-s2.0-85132822227,Innovation and export performance of emerging market enterprises: The roles of state and foreign ownership in China,Dong G.,International Business Review,09695931,,31,6,,2022-12-01,42,10.1016/j.ibusrev.2022.102025
bda218b8-86f1-4abc-9eed-2875308b48eb,https://api.elsevier.com/content/abstract/scopus_id/85131132765,85131132765,2-s2.0-85131132765,Contribution of researchers in Arab countries to scientific publications on neglected tropical diseases (1971 – 2020),Sweileh W.M.,"Tropical Diseases, Travel Medicine and Vaccines",,20550936,8,1,,2022-12-01,6,10.1186/s40794-022-00173-7
938f76a9-d97f-46fa-8b33-408e25b98c6a,https://api.elsevier.com/content/abstract/scopus_id/85129718820,85129718820,2-s2.0-85129718820,A multilevel analysis of prevalence and factors associated with female child marriage in Nigeria using the 2018 Nigeria Demographic and Health Survey data,Bolarinwa O.A.,BMC Women's Health,,14726874,22,1,,2022-12-01,8,10.1186/s12905-022-01733-x
bab7ca03-93af-4ebc-b2ed-3d2054b6e453,https://api.elsevier.com/content/abstract/scopus_id/85128344957,85128344957,2-s2.0-85128344957,Support for Domestic Islamist Terrorism in Bangladesh: Insights from a Novel Survey,Fair C.C.,Politics and Religion,17550483,17550491,15,4,673-699,2022-12-01,3,10.1017/S1755048322000116
e165321d-6bb8-4ddc-b5d1-25b03004d09b,https://api.elsevier.com/content/abstract/scopus_id/85149578710,85149578710,2-s2.0-85149578710,Political Attitudes and Participation among Young Arab Workers: A Comparison of Formal and Informal Workers in Five Arab Countries,Merouani W.,Social Sciences,,20760760,11,11,,2022-11-01,0,10.3390/socsci11110503
77994c47-c1d1-4f8a-a3c5-52f6fb06feb3,https://api.elsevier.com/content/abstract/scopus_id/85142323686,85142323686,2-s2.0-85142323686,Contextualizing the rise of vernacular Arabic in globalized North Africa,Hachimi A.,International Journal of the Sociology of Language,01652516,16133668,2022,278,1-22,2022-11-01,1,10.1515/ijsl-2022-0047
865ca904-324f-49ea-a6dc-1f3e8ba5da9a,https://api.elsevier.com/content/abstract/scopus_id/85137636625,85137636625,2-s2.0-85137636625,"Pregnancy scares, pregnancy uncertainty, and abortion attitude change",Newmyer L.,Social Science Research,0049089X,,108,,,2022-11-01,1,10.1016/j.ssresearch.2022.102785
99d65a0c-2bad-487b-990a-f352bfb9610f,https://api.elsevier.com/content/abstract/scopus_id/85144255952,85144255952,2-s2.0-85144255952,"States, borders, and security in global history",Lucassen L.,Borders and Mobility Control in and between Empires and Nation-States,,,,,12-32,2022-10-24,0,10.1163/9789004520844_003
39482467-b802-4f34-a702-4d004c076cac,https://api.elsevier.com/content/abstract/scopus_id/85135863031,85135863031,2-s2.0-85135863031,Do religions account for important cultural differences? An analysis across 100 religious groups in 27 African Countries,Minkov M.,Cross Cultural and Strategic Management,20595794,,29,4,938-962,2022-09-20,4,10.1108/CCSM-09-2021-0163
7baef390-3412-4c6d-8e08-c586ea13c8d1,https://api.elsevier.com/content/abstract/scopus_id/85137136982,85137136982,2-s2.0-85137136982,Insufficient yet improving involvement of the global south in top sustainability science publications,Dangles O.,PLoS ONE,,19326203,17,9 September,,2022-09-01,4,10.1371/journal.pone.0273083
a24d8950-9916-4710-b6e2-f2a1f8e6a259,https://api.elsevier.com/content/abstract/scopus_id/85134716322,85134716322,2-s2.0-85134716322,Infectious disease modelling for SARS-CoV-2 in Africa to guide policy: A systematic review,Kimani T.N.,Epidemics,17554365,18780067,40,,,2022-09-01,7,10.1016/j.epidem.2022.100610
cb8d094d-a188-4d65-939b-eaaf0d2226d0,https://api.elsevier.com/content/abstract/scopus_id/85132627393,85132627393,2-s2.0-85132627393,‘A top secret relationship’: Muslim–Christian courtships in Ceuta’s convivencia,Sadegh I.,Social Compass,00377686,14617404,69,3,295-311,2022-09-01,2,10.1177/00377686221089575
3c4d7171-1cd9-4318-9016-e3f01d9ad27e,https://api.elsevier.com/content/abstract/scopus_id/85137369695,85137369695,2-s2.0-85137369695,Antibiotic Resistance in Bacteria—A Review,Urban-Chmiel R.,Antibiotics,,20796382,11,8,,2022-08-01,213,10.3390/antibiotics11081079
5fc2bc50-6f93-43c4-b9b6-43b252ace746,https://api.elsevier.com/content/abstract/scopus_id/85131224557,85131224557,2-s2.0-85131224557,A Systematic National Stocktake of Crop Models in Morocco,Epule T.E.,Ecological Modelling,03043800,,470,,,2022-08-01,10,10.1016/j.ecolmodel.2022.110036
7d39e13c-35c7-4bab-b9a8-19216882f1d6,https://api.elsevier.com/content/abstract/scopus_id/85127204354,85127204354,2-s2.0-85127204354,"Actions speak louder than words: Attitudes, behaviour, and partisan identity in a polarised environmental domain",Bravo G.,Energy Research and Social Science,22146296,,90,,,2022-08-01,10,10.1016/j.erss.2022.102547
098974e6-1f98-478e-af63-904f68cf0b7c,https://api.elsevier.com/content/abstract/scopus_id/85135635251,85135635251,2-s2.0-85135635251,Health economics in Africa from 1991 to 2020: A systematic review,Meng X.,Journal of Public Health in Africa,20389922,20389930,13,2,,2022-07-26,2,10.4081/jphia.2022.2027
127e8912-4cda-450b-a476-08eb4c43eb90,https://api.elsevier.com/content/abstract/scopus_id/85133868422,85133868422,2-s2.0-85133868422,"Do Urbanization, Remittances, and Globalization Matter for Energy Consumption in Belt and Road Countries: Evidence From Renewable and Non-Renewable Energy Consumption",Zhao L.,Frontiers in Environmental Science,,2296665X,10,,,2022-06-23,23,10.3389/fenvs.2022.930728
c6845ee1-f4c7-4d54-8a5e-34e6972a0c01,https://api.elsevier.com/content/abstract/scopus_id/85206275345,85206275345,2-s2.0-85206275345,"Migration as a health inequality dimension? Natio-ethno-cultural affiliation, health, and social networks",Gamper M.,Social Networks and Health Inequalities: A New Perspective for Research,,,,,291-324,2022-06-21,0,10.1007/978-3-030-97722-1_16
02e3b775-8374-4b2c-8a09-fd98cc19ad70,https://api.elsevier.com/content/abstract/scopus_id/85135481868,85135481868,2-s2.0-85135481868,Changing from Visibility to Invisibility—An Intersectional Perspective on Mixedness in Switzerland and Morocco,Gilliéron G.,Genealogy,,23135778,6,2,,2022-06-01,2,10.3390/genealogy6020030
bff551fb-82b3-40b6-afb6-889169b0f50c,https://api.elsevier.com/content/abstract/scopus_id/85130721060,85130721060,2-s2.0-85130721060,Women’s Empowerment as an Outcome of NGO Projects: Is the Current Approach Sustainable?,Hakim G.A.,Administrative Sciences,,20763387,12,2,,2022-06-01,10,10.3390/admsci12020062
a99ca1d7-59dd-4a2c-8d11-05ae3242fcbb,https://api.elsevier.com/content/abstract/scopus_id/85130393142,85130393142,2-s2.0-85130393142,"War Commemoration and Nationalism in Belgium, 1914-1945: The Role of Military Networks",Acosta L.,Social Forces,00377732,15347605,100,4,1884-1909,2022-06-01,0,10.1093/sf/soab050
eb2a10c8-b9e3-4974-9f4e-0387c9b686a0,https://api.elsevier.com/content/abstract/scopus_id/85129085414,85129085414,2-s2.0-85129085414,Multi-sided platforms in competitive B2B networks with varying governmental influence – a taxonomy of Port and Cargo Community System business models,Tessmann R.,Electronic Markets,10196781,14228890,32,2,829-872,2022-06-01,2,10.1007/s12525-022-00529-z
e18f2487-23eb-49e9-9f33-551d338d430c,https://api.elsevier.com/content/abstract/scopus_id/85125522584,85125522584,2-s2.0-85125522584,"Mineral chemistry, geochemistry and geophysical investigations of Simlipal volcanics from Eoarchean Singhbhum Craton (Eastern India): geodynamic implications of pervasive plume–lithosphere interaction",Dwivedi S.K.,International Journal of Earth Sciences,14373254,14373262,111,4,1149-1184,2022-06-01,7,10.1007/s00531-022-02170-9
56ea36a1-0df0-4ab4-b47a-2873106b80df,https://api.elsevier.com/content/abstract/scopus_id/85134215611,85134215611,2-s2.0-85134215611,Between Church and State: The Challenges of Reforming the Church Courts and Family Law in the Greek Orthodox Patriarchate of Jerusalem,Engelcke D.,International Journal of Middle East Studies,00207438,14716380,54,2,282-301,2022-05-01,1,10.1017/S0020743822000125
09df622a-7be9-4194-9c09-d2296a957955,https://api.elsevier.com/content/abstract/scopus_id/85130552537,85130552537,2-s2.0-85130552537,Putting the Waz on Social Media: Infrastructuring Online Islamic Counterpublic through Digital Sermons in Bangladesh,Rifat M.R.,Conference on Human Factors in Computing Systems - Proceedings,,,,,,2022-04-29,7,10.1145/3491102.3502006
9da37d0b-6253-4c2e-86d5-c8f34930903d,https://api.elsevier.com/content/abstract/scopus_id/85130593595,85130593595,2-s2.0-85130593595,Cross-Cultural Variation in Cooperation: A Meta-Analysis,Spadaro G.,Journal of Personality and Social Psychology,00223514,,123,5,1024-1088,2022-03-14,21,10.1037/pspi0000389
27b78294-8c55-4ac0-9f66-ffc2607b370c,https://api.elsevier.com/content/abstract/scopus_id/85119010386,85119010386,2-s2.0-85119010386,Ramadan fasting during treatment with external beam radiotherapy,Lachgar A.,Bulletin du Cancer,00074551,17696917,109,3,331-337,2022-03-01,1,10.1016/j.bulcan.2021.05.010
923c3844-df1e-44a1-9624-db895f9ee6d3,https://api.elsevier.com/content/abstract/scopus_id/85086846203,85086846203,2-s2.0-85086846203,Coupling between financing and innovation in a startup: embedded in networks with investors and researchers,Wang D.,International Entrepreneurship and Management Journal,15547191,15551938,18,1,327-347,2022-03-01,18,10.1007/s11365-020-00681-y
d810dc55-54df-41eb-a151-0e208d553153,https://api.elsevier.com/content/abstract/scopus_id/85123781189,85123781189,2-s2.0-85123781189,"SYSTEMATIC BIBLIOMETRIC REVIEW OF ARTIFICIAL INTELLIGENCE TECHNOLOGY IN ORGANIZATIONAL MANAGEMENT, DEVELOPMENT, CHANGE AND CULTURE",Bilan S.,Business: Theory and Practice,16480627,18224202,23,1,1-13,2022-01-19,30,10.3846/btp.2022.13204
76350d81-b3a1-45c6-b221-61d313455081,https://api.elsevier.com/content/abstract/scopus_id/85123212797,85123212797,2-s2.0-85123212797,"A Symmetry and Asymmetry Investigation of the Nexus Between Environmental Sustainability, Renewable Energy, Energy Innovation, and Trade: Evidence From Environmental Kuznets Curve Hypothesis in Selected MENA Countries",Andriamahery A.,Frontiers in Energy Research,,2296598X,9,,,2022-01-03,35,10.3389/fenrg.2021.778202
74dd7670-d71a-418d-875d-5f8465db808c,https://api.elsevier.com/content/abstract/scopus_id/85201887663,85201887663,2-s2.0-85201887663,MODERN FRANCE,Leruth M.F.,Modern France,,,,,1-517,2022-01-01,0,10.5040/9798216186892
cb86e806-e792-48aa-9732-a9c60cb2bc96,https://api.elsevier.com/content/abstract/scopus_id/85164228062,85164228062,2-s2.0-85164228062,"A CULTURAL HISTORY OF COLOR: IN THE MEDIEVAL AGE, VOLUME 2",Biggam C.P.,"A CULTURAL HISTORY OF COLOR: IN THE MEDIEVAL AGE, VOLUME 2",,,2,,1-289,2022-01-01,1,
0e02d9c5-c31c-4805-b7bb-aebaac24986b,https://api.elsevier.com/content/abstract/scopus_id/85161166211,85161166211,2-s2.0-85161166211,Production Dynamics for Life Quality in the Incipient 21st Century,Cheung C.K.,Production Dynamics for Life Quality in the Incipient 21st Century,,,,,1-465,2022-01-01,0,10.1007/978-981-19-3827-6
ff8bab5c-b286-4fe1-9c8b-357b954bc025,https://api.elsevier.com/content/abstract/scopus_id/85148618251,85148618251,2-s2.0-85148618251,Hidden depths: The origins of human connection,Spikins P.,Hidden depths: The origins of human connection,,,,,1-456,2022-01-01,4,10.22599/HiddenDepths
9714095d-5eee-43e4-8677-247bd82b9878,https://api.elsevier.com/content/abstract/scopus_id/85145509178,85145509178,2-s2.0-85145509178,Capital expenditure and firm value in the MENA region: the role of market competition and information asymmetry,Satt H.,Macroeconomics and Finance in Emerging Market Economies,17520843,17520851,,,,2022-01-01,2,10.1080/17520843.2022.2163564
8b03736d-1e9d-4306-a615-90949a09d895,https://api.elsevier.com/content/abstract/scopus_id/85142313098,85142313098,2-s2.0-85142313098,"Description of the nest of the pollen wasp Celonites jousseaumei Du Buysson, 1906 (Hymenoptera, Vespidae, Masarinae) with a new host association of the cuckoo wasp Spintharina innesi (Du Buysson, 1894) (Hymenoptera, Chrysididae)",Mauss V.,Journal of Hymenoptera Research,10709428,13142607,93,,139-149,2022-01-01,2,10.3897/jhr.93.93865
bd106d2b-5710-4b66-b1c5-f367ff6fe751,https://api.elsevier.com/content/abstract/scopus_id/85140133153,85140133153,2-s2.0-85140133153,Decline and Prosper!: Changing Global Birth Rates and the Advantages of Fewer Children,Skirbekk V.,Decline and Prosper!: Changing Global Birth Rates and the Advantages of Fewer Children,,,,,1-396,2022-01-01,16,10.1007/978-3-030-91611-4
00beba3d-0f45-4229-97cc-bd091a2e6cec,https://api.elsevier.com/content/abstract/scopus_id/85135853926,85135853926,2-s2.0-85135853926,Religion and non-marital fertility: A qualitative study of the perspectives and experiences of South African Muslim women,Ngubane P.,African Journal of Reproductive Health,11184841,,26,7,49-58,2022-01-01,1,10.29063/ajrh2022/v26i7.6
6506813d-7cf9-430c-982a-f61cbca7c308,https://api.elsevier.com/content/abstract/scopus_id/85131008358,85131008358,2-s2.0-85131008358,"‘The boys’: work, identity and the constructing of class experience among immigrant boys from Asian and African Countries in Young Israel",Heilbronner O.,Labor History,0023656X,14699702,63,2,190-209,2022-01-01,1,10.1080/0023656X.2022.2073342
0ed2036b-164f-4958-8e4a-dfb85032e566,https://api.elsevier.com/content/abstract/scopus_id/85130342421,85130342421,2-s2.0-85130342421,Ambivalent sexism among Christian and Muslim youth. The gendered pathway of perceived pressure for religious conformity,Mastari L.,European Societies,14616696,14698307,24,2,154-177,2022-01-01,3,10.1080/14616696.2021.2012219
23334be6-0c12-44d1-8c7c-7212b1026e9a,https://api.elsevier.com/content/abstract/scopus_id/85128703631,85128703631,2-s2.0-85128703631,Influence of Electronic Word of Mouth on Purchase Intention: Case of Facebook Groups Dedicated to Purchases on Foreign Websites,Ezzahi I.,Springer Proceedings in Business and Economics,21987246,21987254,,,145-194,2022-01-01,0,10.1007/978-3-030-95809-1_8
ce5e6071-223e-469e-b39e-04176d370021,https://api.elsevier.com/content/abstract/scopus_id/85120748056,85120748056,2-s2.0-85120748056,Analysis of child marriage and related policies in Indonesia: Sustainable development issue,Duadji N.,Problemy Ekorozwoju,18956912,20801971,17,1,101-113,2022-01-01,4,10.35784/pe.2022.1.10
c80f6fbe-3140-43b8-b228-c6135ab24efc,https://api.elsevier.com/content/abstract/scopus_id/85112548798,85112548798,2-s2.0-85112548798,Social capital transformation and social control: what can we learn from the changing style in communication between religious communities and the police during COVID-19,Yogev D.,Policing and Society,10439463,14772728,32,6,794-815,2022-01-01,11,10.1080/10439463.2021.1965141
8f692084-9c8d-41d0-b83b-ab3015013b18,https://api.elsevier.com/content/abstract/scopus_id/85089960659,85089960659,2-s2.0-85089960659,Cyberactivism and protest movements: the February 20th movement–the forming of a new generation in Morocco,Laouni N.E.,Journal of North African Studies,13629387,17439345,27,2,296-325,2022-01-01,0,10.1080/13629387.2020.1810024
bccccff0-5fd4-4635-a352-50f1c399890e,https://api.elsevier.com/content/abstract/scopus_id/85122546816,85122546816,2-s2.0-85122546816,Contribution of faculties of pharmacy in Arab countries to pharmacy practice research: A bibliometric analysis (1990-2020),Sweileh W.M.,International Journal of Pharmacy Practice,09617671,20427174,29,6,622-632,2021-12-01,4,10.1093/ijpp/riab051
68d2d44e-7049-49c3-bb04-e08cfdd405b2,https://api.elsevier.com/content/abstract/scopus_id/85111593326,85111593326,2-s2.0-85111593326,"Exploring the relationship between economic growth, energy consumption, urbanization, trade, and CO<inf>2</inf> emissions: a PMG-ARDL panel data analysis on regional classification along 81 BRI economies",Hongxing Y.,Environmental Science and Pollution Research,09441344,16147499,28,46,66366-66388,2021-12-01,46,10.1007/s11356-021-15660-1
2654ad60-9fb0-4486-a94f-f6784f20e3ff,https://api.elsevier.com/content/abstract/scopus_id/85105639053,85105639053,2-s2.0-85105639053,Transcultural and familial factors in bilingualism and language transmission: A qualitative study of maternal representations of French-Maghrebi Arabic bilingual children,Guessoum S.B.,Transcultural Psychiatry,13634615,14617471,58,6,804-816,2021-12-01,2,10.1177/13634615211011846
a7725f6d-e4e9-4d2a-9ae3-e939c5d818ac,https://api.elsevier.com/content/abstract/scopus_id/85103349038,85103349038,2-s2.0-85103349038,Immigrants’ Religious Transmission in Southern Europe: Reaction or Assimilation? Evidence from Italy,Molteni F.,Journal of International Migration and Integration,14883473,18746365,22,4,1485-1504,2021-12-01,7,10.1007/s12134-021-00815-3
5c6f90a4-798f-4b7b-8c67-9e9960f0e900,https://api.elsevier.com/content/abstract/scopus_id/85091691223,85091691223,2-s2.0-85091691223,Sustainability Reporting and Firms’ Economic Performance: Evidence from Asia and Africa,Girón A.,Journal of the Knowledge Economy,18687865,18687873,12,4,1741-1759,2021-12-01,56,10.1007/s13132-020-00693-7
998e0b87-d34f-4d8c-8da6-dc2bd38c6778,https://api.elsevier.com/content/abstract/scopus_id/85119699076,85119699076,2-s2.0-85119699076,Analyzing scientific mobility and collaboration in the middle east and north africa,El-Ouahi J.,Quantitative Science Studies,,26413337,2,3,1023-1047,2021-11-05,12,10.1162/qss_a_00149
7238587e-88c1-44dc-a96a-6bf2e1b697d4,https://api.elsevier.com/content/abstract/scopus_id/85118294780,85118294780,2-s2.0-85118294780,Systematic analysis of authorship demographics in global surgery,Ravi K.,BMJ Global Health,,20597908,6,10,,2021-10-19,35,10.1136/bmjgh-2021-006672
f65e1047-589a-4f12-be24-c7558f80bde8,https://api.elsevier.com/content/abstract/scopus_id/85116113614,85116113614,2-s2.0-85116113614,"The way back home: Self-authorship, home, and intergenerational bonds in Arabic YA novels of return",Motawy Y.,International Research in Children's Literature,17556198,17556201,14,3,269-282,2021-10-01,0,10.3366/IRCL.2021.0410
36fe6f8a-c699-4129-a14f-dc3054536bc6,https://api.elsevier.com/content/abstract/scopus_id/85110424377,85110424377,2-s2.0-85110424377,Bioactive components of mushrooms: Processing effects and health benefits,Yadav D.,Food Research International,09639969,18737145,148,,,2021-10-01,105,10.1016/j.foodres.2021.110599
daa3f860-2f87-416f-8e17-cc91e462cef9,https://api.elsevier.com/content/abstract/scopus_id/85107393237,85107393237,2-s2.0-85107393237,Potential economic indicators and environmental quality in African economies: new insight from cross-sectional autoregressive distributed lag approach,Mensah I.A.,Environmental Science and Pollution Research,09441344,16147499,28,40,56865-56891,2021-10-01,26,10.1007/s11356-021-14598-8
b8fcfa16-4e5c-4447-8bf4-c8d97568f96f,https://api.elsevier.com/content/abstract/scopus_id/85124655587,85124655587,2-s2.0-85124655587,India’s Research Collaboration Trend with the Selected African Countries: An Exploratory Study,Chakrabarti K.,Journal of Scientometric Research,23216654,23200057,10,3,412-422,2021-09-01,1,10.5530/jscires.10.3.59
59f9b7c3-313b-4d27-89d3-d2e1a55902e4,https://api.elsevier.com/content/abstract/scopus_id/85114382431,85114382431,2-s2.0-85114382431,Ethnobotany of the himalayas: Safeguarding medical practices and traditional uses of kashmir regions,Bhat M.N.,Biology,,20797737,10,9,,2021-09-01,44,10.3390/biology10090851
557b4a87-2967-4bd2-ac22-192ae7e18638,https://api.elsevier.com/content/abstract/scopus_id/85112248801,85112248801,2-s2.0-85112248801,The hidden cost of prayer: Religiosity and the gender wage gap,Sitzmann T.,Academy of Management Journal,00014273,,64,4,1016-1048,2021-09-01,35,10.5465/AMJ.2019.1254
302b3827-d288-44b2-9f23-5708524944a2,https://api.elsevier.com/content/abstract/scopus_id/85105818896,85105818896,2-s2.0-85105818896,Internationalization pathways of Chinese private firms: A closer look at firm-specific advantages,Driffield N.,Journal of International Management,10754253,,27,3,,2021-09-01,6,10.1016/j.intman.2021.100835
09325b0c-e28b-4552-ac0d-765286a56267,https://api.elsevier.com/content/abstract/scopus_id/85149387735,85149387735,2-s2.0-85149387735,Teacher training in Morocco between universitarisation and professionalization: analysis of the formal teaching Knowledge base,Ouasri A.,Acta Scientiarum - Education,21785198,21785201,43,Special issue,,2021-08-04,0,10.4025/actascieduc.v43i0.55553
6e86c34d-6661-4d7f-bc21-b4c8207868d8,https://api.elsevier.com/content/abstract/scopus_id/85100705912,85100705912,2-s2.0-85100705912,Feeling at home across time and place: A study of Ecuadorians in three European cities,Boccagni P.,"Population, Space and Place",15448444,15448452,27,6,,2021-08-01,19,10.1002/psp.2431
7a58bdff-c1e0-42de-8866-7f5ee82e316d,https://api.elsevier.com/content/abstract/scopus_id/85112636442,85112636442,2-s2.0-85112636442,Diagnosing Norms Surrounding Sexual Harassment at a Jordanian University,Bergenfeld I.,Frontiers in Sociology,,22977775,6,,,2021-07-26,3,10.3389/fsoc.2021.667220
ea5e71b0-0ab3-485b-8fa0-56deb16f009d,https://api.elsevier.com/content/abstract/scopus_id/85111046557,85111046557,2-s2.0-85111046557,"Description of Microbial Communities of Phosphate Mine Wastes in Morocco, a Semi-Arid Climate, Using High-Throughput Sequencing and Functional Prediction",Mghazli N.,Frontiers in Microbiology,,1664302X,12,,,2021-07-08,10,10.3389/fmicb.2021.666936
a7b10980-4ee0-4ea4-b74f-6159c4968904,https://api.elsevier.com/content/abstract/scopus_id/85109776226,85109776226,2-s2.0-85109776226,Impact of Birth Cohorts in Breast Cancer Risk among South Korean Women,Yeo J.H.,Cancer Nursing,0162220X,15389804,44,4,281-287,2021-07-01,0,10.1097/NCC.0000000000000795
b826c92d-7569-49bf-9b64-801741e764e6,https://api.elsevier.com/content/abstract/scopus_id/85108734388,85108734388,2-s2.0-85108734388,"Overcoming tribal boundaries: The biocultural heritage of foraging and cooking wild vegetables among four pathan groups in the Gadoon Valley, NW Pakistan",Khan S.,Biology,,20797737,10,6,,2021-06-01,23,10.3390/biology10060537
e8ca1569-3f9c-424e-ad06-d96f83e29e06,https://api.elsevier.com/content/abstract/scopus_id/85107741824,85107741824,2-s2.0-85107741824,The impact of girl child marriage on the completion of the first cycle of secondary education in Zimbabwe: A propensity score analysis,Bengesai A.V.,PLoS ONE,,19326203,16,6 June,,2021-06-01,8,10.1371/journal.pone.0252413
ef245370-a424-4ab5-92cf-ff06dba9abf0,https://api.elsevier.com/content/abstract/scopus_id/85107373128,85107373128,2-s2.0-85107373128,Equine influenza: A comprehensive review from etiology to treatment,Dionísio L.,Animal Health Research Reviews,14662523,14752654,22,1,56-71,2021-06-01,3,10.1017/S1466252321000050
450e0f6f-095a-4c6b-931d-6a19465c57b3,https://api.elsevier.com/content/abstract/scopus_id/85102843629,85102843629,2-s2.0-85102843629,Ensifer. meliloti sv. lancerottense nodulates Lotus creticus in alkaline soils of Northern Morocco,Belechheb T.,Rhizosphere,,24522198,18,,,2021-06-01,4,10.1016/j.rhisph.2021.100339
8e59de9a-7741-4242-979c-fc738c69da20,https://api.elsevier.com/content/abstract/scopus_id/85105821024,85105821024,2-s2.0-85105821024,A bibliometric analysis of COVID-19 research in Africa,Guleid F.H.,BMJ Global Health,,20597908,6,5,,2021-05-10,48,10.1136/bmjgh-2021-005690
1f479985-f357-4f07-ac8a-11ab8ba4d102,https://api.elsevier.com/content/abstract/scopus_id/85105820871,85105820871,2-s2.0-85105820871,The place of human remains in the frame of cultural heritage: the restitution of medieval skeletons from a Jewish cemetery,Belcastro M.G.,Journal of Cultural Heritage,12962074,,49,,229-238,2021-05-01,5,10.1016/j.culher.2021.04.002
e41b44ec-5fde-4ed4-a34f-705521ee1c19,https://api.elsevier.com/content/abstract/scopus_id/85101365783,85101365783,2-s2.0-85101365783,Economic inequality – Is entrepreneurship the cause or the solution? A review and research agenda for emerging economies,Bruton G.,Journal of Business Venturing,08839026,,36,3,,2021-05-01,93,10.1016/j.jbusvent.2021.106095
9417964e-d510-49cc-b243-6c6302d475b7,https://api.elsevier.com/content/abstract/scopus_id/85113170588,85113170588,2-s2.0-85113170588,Theological journey and religious vocations of African Christian Migrants in morocco,Bava S.,Cahiers d'Etudes Africaines,00080055,17775353,,241,193-214,2021-03-15,3,10.4000/etudesafricaines.33341
56b1e3eb-013b-4e5b-aa04-08f5084edb1a,https://api.elsevier.com/content/abstract/scopus_id/85106608008,85106608008,2-s2.0-85106608008,ARE STRATEGIC INTERACTIONS BETWEEN MOROCCAN LOCAL GOVERNMENTS GEOGRAPHICAL OR POLITICAL?,Elkhdari M.,Journal of Economic Development,02548372,,46,1,33-52,2021-03-01,0,
60659cc7-93f7-4c36-947f-84bd52624460,https://api.elsevier.com/content/abstract/scopus_id/85104648671,85104648671,2-s2.0-85104648671,The social construction of happiness: A mixed-methods research study in Mexico,Martínez-Martínez O.A.,Journal of Sociology and Social Welfare,01915096,,48,1,82-108,2021-03-01,4,
dfa7f7bb-e19a-4eef-8284-c8a016736f43,https://api.elsevier.com/content/abstract/scopus_id/85102694203,85102694203,2-s2.0-85102694203,Knowledge-based economy capacity building for developing countries: A panel analysis in southern african development community,Phale K.,Sustainability (Switzerland),,20711050,13,5,1-29,2021-03-01,36,10.3390/su13052890
